	gene name	mean alignment score
107	OG0006439.mapped.nt_ali.fasta.masked.mstatx	0.29589918886939587
108	OG0006447.mapped.nt_ali.fasta.masked.mstatx	0.4953464673254294
109	OG0006468.mapped.nt_ali.fasta.masked.mstatx	0.5363326163795892
110	OG0006482.mapped.nt_ali.fasta.masked.mstatx	0.39497973699530653
111	OG0006489.mapped.nt_ali.fasta.masked.mstatx	0.565890158854751
112	OG0006493.mapped.nt_ali.fasta.masked.mstatx	0.5467170899276935
113	OG0006494.mapped.nt_ali.fasta.masked.mstatx	0.6421299811704844
114	OG0006498.mapped.nt_ali.fasta.masked.mstatx	0.3924639991803263
115	OG0006503.mapped.nt_ali.fasta.masked.mstatx	0.5151122735203553
116	OG0006520.mapped.nt_ali.fasta.masked.mstatx	0.6366142434318566
117	OG0006523.mapped.nt_ali.fasta.masked.mstatx	0.6329950057553975
118	OG0006532.mapped.nt_ali.fasta.masked.mstatx	0.5693545023188417
119	OG0006537.mapped.nt_ali.fasta.masked.mstatx	0.48212294967637626
120	OG0006538.mapped.nt_ali.fasta.masked.mstatx	0.36273566763758297
121	OG0006544.mapped.nt_ali.fasta.masked.mstatx	0.5034995722681977
122	OG0006545.mapped.nt_ali.fasta.masked.mstatx	0.7320966835486495
123	OG0006548.mapped.nt_ali.fasta.masked.mstatx	0.30774574513888897
124	OG0006551.mapped.nt_ali.fasta.masked.mstatx	0.5844461391383646
125	OG0006553.mapped.nt_ali.fasta.masked.mstatx	0.31481672439999975
126	OG0006555.mapped.nt_ali.fasta.masked.mstatx	0.49356093172326543
127	OG0006556.mapped.nt_ali.fasta.masked.mstatx	0.7919214093333352
128	OG0006562.mapped.nt_ali.fasta.masked.mstatx	0.46318426241331256
129	OG0006565.mapped.nt_ali.fasta.masked.mstatx	0.6328870506600681
130	OG0006569.mapped.nt_ali.fasta.masked.mstatx	0.7043182264082687
131	OG0006585.mapped.nt_ali.fasta.masked.mstatx	0.6748428073224052
132	OG0006601.mapped.nt_ali.fasta.masked.mstatx	0.3813402155169062
133	OG0006617.mapped.nt_ali.fasta.masked.mstatx	0.6273428680985033
134	OG0006626.mapped.nt_ali.fasta.masked.mstatx	0.4166043629022985
135	OG0006646.mapped.nt_ali.fasta.masked.mstatx	0.7124528506959739
136	OG0006722.mapped.nt_ali.fasta.masked.mstatx	0.5764189600917414
137	OG0006723.mapped.nt_ali.fasta.masked.mstatx	0.4461650858064517
138	OG0006726.mapped.nt_ali.fasta.masked.mstatx	0.5103840942369797
139	OG0006728.mapped.nt_ali.fasta.masked.mstatx	0.3734051986409162
140	OG0006730.mapped.nt_ali.fasta.masked.mstatx	0.5820470614040755
141	OG0006746.mapped.nt_ali.fasta.masked.mstatx	0.6529009773946366
142	OG0006751.mapped.nt_ali.fasta.masked.mstatx	0.3432341159013605
143	OG0006752.mapped.nt_ali.fasta.masked.mstatx	0.6771801591579898
144	OG0006777.mapped.nt_ali.fasta.masked.mstatx	0.7292337316939915
145	OG0006782.mapped.nt_ali.fasta.masked.mstatx	0.6720479419428552
146	OG0006791.mapped.nt_ali.fasta.masked.mstatx	0.6936064722790599
147	OG0006793.mapped.nt_ali.fasta.masked.mstatx	0.7169959745098055
148	OG0006798.mapped.nt_ali.fasta.masked.mstatx	0.4584214364978912
149	OG0006800.mapped.nt_ali.fasta.masked.mstatx	0.6398130264393955
150	OG0006801.mapped.nt_ali.fasta.masked.mstatx	0.4931636305555564
151	OG0006804.mapped.nt_ali.fasta.masked.mstatx	0.7514177389447239
152	OG0006818.mapped.nt_ali.fasta.masked.mstatx	0.5290297111405841
153	OG0006819.mapped.nt_ali.fasta.masked.mstatx	0.6593305344988352
154	OG0006820.mapped.nt_ali.fasta.masked.mstatx	0.692653263133806
155	OG0006821.mapped.nt_ali.fasta.masked.mstatx	0.3552504090466241
156	OG0006827.mapped.nt_ali.fasta.masked.mstatx	0.590733215873017
157	OG0006833.mapped.nt_ali.fasta.masked.mstatx	0.6296679515723271
158	OG0006836.mapped.nt_ali.fasta.masked.mstatx	0.4736105337690634
159	OG0006839.mapped.nt_ali.fasta.masked.mstatx	0.44650822621253083
160	OG0006843.mapped.nt_ali.fasta.masked.mstatx	0.5703104332112368
161	OG0006848.mapped.nt_ali.fasta.masked.mstatx	0.5600353212358591
162	OG0006849.mapped.nt_ali.fasta.masked.mstatx	0.3952885492450645
163	OG0006851.mapped.nt_ali.fasta.masked.mstatx	0.503080461941746
164	OG0006853.mapped.nt_ali.fasta.masked.mstatx	0.5920432428294582
165	OG0006857.mapped.nt_ali.fasta.masked.mstatx	0.503027375694443
166	OG0006866.mapped.nt_ali.fasta.masked.mstatx	0.4484037852059937
167	OG0006870.mapped.nt_ali.fasta.masked.mstatx	0.6393056948717969
168	OG0006874.mapped.nt_ali.fasta.masked.mstatx	0.42350759220273154
169	OG0006875.mapped.nt_ali.fasta.masked.mstatx	0.40456813781512374
170	OG0006877.mapped.nt_ali.fasta.masked.mstatx	0.8169489666666669
171	OG0006886.mapped.nt_ali.fasta.masked.mstatx	0.5240883102171143
172	OG0006890.mapped.nt_ali.fasta.masked.mstatx	0.7356113670912978
173	OG0006898.mapped.nt_ali.fasta.masked.mstatx	0.47285257161413524
174	OG0006902.mapped.nt_ali.fasta.masked.mstatx	0.3331480690010177
175	OG0006908.mapped.nt_ali.fasta.masked.mstatx	0.508464065043325
176	OG0006909.mapped.nt_ali.fasta.masked.mstatx	0.34168512537938395
177	OG0006912.mapped.nt_ali.fasta.masked.mstatx	0.37709068919299005
178	OG0006914.mapped.nt_ali.fasta.masked.mstatx	0.6176328920370372
179	OG0006920.mapped.nt_ali.fasta.masked.mstatx	0.5955086473118293
180	OG0006922.mapped.nt_ali.fasta.masked.mstatx	0.729785339664622
181	OG0006930.mapped.nt_ali.fasta.masked.mstatx	0.44999739252336646
182	OG0006932.mapped.nt_ali.fasta.masked.mstatx	0.6128506456066953
183	OG0006937.mapped.nt_ali.fasta.masked.mstatx	0.2575702695276234
184	OG0006947.mapped.nt_ali.fasta.masked.mstatx	0.5676762383399223
185	OG0006952.mapped.nt_ali.fasta.masked.mstatx	0.8096571671874998
186	OG0006959.mapped.nt_ali.fasta.masked.mstatx	0.7565891573852319
187	OG0006963.mapped.nt_ali.fasta.masked.mstatx	0.39008708861214514
188	OG0006970.mapped.nt_ali.fasta.masked.mstatx	0.5181196333650043
189	OG0006972.mapped.nt_ali.fasta.masked.mstatx	0.4198566177480966
190	OG0006976.mapped.nt_ali.fasta.masked.mstatx	0.847854620865141
191	OG0006984.mapped.nt_ali.fasta.masked.mstatx	0.4256518510556605
192	OG0006989.mapped.nt_ali.fasta.masked.mstatx	0.3911872904838706
193	OG0006990.mapped.nt_ali.fasta.masked.mstatx	0.5594115063762625
194	OG0006998.mapped.nt_ali.fasta.masked.mstatx	0.6712432200401806
195	OG0007003.mapped.nt_ali.fasta.masked.mstatx	0.5382862235170925
196	OG0007005.mapped.nt_ali.fasta.masked.mstatx	0.3888431653846151
197	OG0007007.mapped.nt_ali.fasta.masked.mstatx	0.3182645946100319
198	OG0007016.mapped.nt_ali.fasta.masked.mstatx	0.4432792060696521
199	OG0007018.mapped.nt_ali.fasta.masked.mstatx	0.46501554613475177
200	OG0007022.mapped.nt_ali.fasta.masked.mstatx	0.3126768478880359
201	OG0007023.mapped.nt_ali.fasta.masked.mstatx	0.37051666743362155
202	OG0007025.mapped.nt_ali.fasta.masked.mstatx	0.391659906578947
203	OG0007027.mapped.nt_ali.fasta.masked.mstatx	0.7349738381944463
204	OG0007032.mapped.nt_ali.fasta.masked.mstatx	0.5390882258299602
205	OG0007033.mapped.nt_ali.fasta.masked.mstatx	0.44352876258469714
206	OG0007040.mapped.nt_ali.fasta.masked.mstatx	0.6042124973799146
207	OG0007054.mapped.nt_ali.fasta.masked.mstatx	0.40666697605925617
208	OG0007068.mapped.nt_ali.fasta.masked.mstatx	0.3181611288770027
209	OG0007069.mapped.nt_ali.fasta.masked.mstatx	0.5206800402298841
210	OG0007070.mapped.nt_ali.fasta.masked.mstatx	0.5314782485380112
211	OG0007072.mapped.nt_ali.fasta.masked.mstatx	0.5886923185510886
212	OG0007077.mapped.nt_ali.fasta.masked.mstatx	0.3257302671848002
213	OG0007086.mapped.nt_ali.fasta.masked.mstatx	0.7343899393939419
214	OG0007088.mapped.nt_ali.fasta.masked.mstatx	0.3691183822160979
215	OG0007091.mapped.nt_ali.fasta.masked.mstatx	0.5829809230827525
216	OG0007092.mapped.nt_ali.fasta.masked.mstatx	0.47620909108356374
217	OG0007094.mapped.nt_ali.fasta.masked.mstatx	0.5721639857519804
218	OG0007095.mapped.nt_ali.fasta.masked.mstatx	0.45389925638474565
219	OG0007096.mapped.nt_ali.fasta.masked.mstatx	0.4978037311111134
220	OG0007097.mapped.nt_ali.fasta.masked.mstatx	0.5902754705397893
221	OG0007100.mapped.nt_ali.fasta.masked.mstatx	0.6004517275724645
222	OG0007106.mapped.nt_ali.fasta.masked.mstatx	0.577757771100137
223	OG0007109.mapped.nt_ali.fasta.masked.mstatx	0.6612567128194997
224	OG0007122.mapped.nt_ali.fasta.masked.mstatx	0.5362067719822824
225	OG0007123.mapped.nt_ali.fasta.masked.mstatx	0.7119619393939405
226	OG0007126.mapped.nt_ali.fasta.masked.mstatx	0.5245931245478027
227	OG0007127.mapped.nt_ali.fasta.masked.mstatx	0.6617416467600725
228	OG0007129.mapped.nt_ali.fasta.masked.mstatx	0.766459916389814
229	OG0007131.mapped.nt_ali.fasta.masked.mstatx	0.46542841749408953
230	OG0007135.mapped.nt_ali.fasta.masked.mstatx	0.5399341509037034
231	OG0007137.mapped.nt_ali.fasta.masked.mstatx	0.7390079434748422
232	OG0007139.mapped.nt_ali.fasta.masked.mstatx	0.611930040000001
233	OG0007144.mapped.nt_ali.fasta.masked.mstatx	0.33927119906388753
234	OG0007148.mapped.nt_ali.fasta.masked.mstatx	0.5394677174140521
235	OG0007151.mapped.nt_ali.fasta.masked.mstatx	0.67977265412078
236	OG0007156.mapped.nt_ali.fasta.masked.mstatx	0.37818652323015794
237	OG0007159.mapped.nt_ali.fasta.masked.mstatx	0.5503441684931513
238	OG0007163.mapped.nt_ali.fasta.masked.mstatx	0.5566344868217057
239	OG0007164.mapped.nt_ali.fasta.masked.mstatx	0.6176712361809026
240	OG0007167.mapped.nt_ali.fasta.masked.mstatx	0.3537233338013485
241	OG0007182.mapped.nt_ali.fasta.masked.mstatx	0.5034389544215168
242	OG0007185.mapped.nt_ali.fasta.masked.mstatx	0.45619938132701404
243	OG0007187.mapped.nt_ali.fasta.masked.mstatx	0.3872095182020517
244	OG0007188.mapped.nt_ali.fasta.masked.mstatx	0.7275893765474203
245	OG0007191.mapped.nt_ali.fasta.masked.mstatx	0.6161923116142599
246	OG0007192.mapped.nt_ali.fasta.masked.mstatx	0.4105913931239375
247	OG0007195.mapped.nt_ali.fasta.masked.mstatx	0.40941172539420506
248	OG0007196.mapped.nt_ali.fasta.masked.mstatx	0.5157940348837217
249	OG0007202.mapped.nt_ali.fasta.masked.mstatx	0.46936328055555565
250	OG0007203.mapped.nt_ali.fasta.masked.mstatx	0.6064660853870464
251	OG0007206.mapped.nt_ali.fasta.masked.mstatx	0.39009935862069023
252	OG0007208.mapped.nt_ali.fasta.masked.mstatx	0.34388533495565127
253	OG0007210.mapped.nt_ali.fasta.masked.mstatx	0.70590065863747
254	OG0007212.mapped.nt_ali.fasta.masked.mstatx	0.4311838825220455
255	OG0007216.mapped.nt_ali.fasta.masked.mstatx	0.43048360513888545
256	OG0007227.mapped.nt_ali.fasta.masked.mstatx	0.7464484802400592
257	OG0007231.mapped.nt_ali.fasta.masked.mstatx	0.4109065526695544
258	OG0007233.mapped.nt_ali.fasta.masked.mstatx	0.6938623305625561
259	OG0007238.mapped.nt_ali.fasta.masked.mstatx	0.47427118722121286
260	OG0007239.mapped.nt_ali.fasta.masked.mstatx	0.5718626735032303
261	OG0007247.mapped.nt_ali.fasta.masked.mstatx	0.4709893501967869
262	OG0007251.mapped.nt_ali.fasta.masked.mstatx	0.3812756658198607
263	OG0007252.mapped.nt_ali.fasta.masked.mstatx	0.3833870946859989
264	OG0007257.mapped.nt_ali.fasta.masked.mstatx	0.5368147587820488
265	OG0007258.mapped.nt_ali.fasta.masked.mstatx	0.556451885897435
266	OG0007260.mapped.nt_ali.fasta.masked.mstatx	0.6645272610416606
267	OG0007264.mapped.nt_ali.fasta.masked.mstatx	0.5116959666666671
268	OG0007274.mapped.nt_ali.fasta.masked.mstatx	0.597655004253285
269	OG0007276.mapped.nt_ali.fasta.masked.mstatx	0.6060515496913575
270	OG0007278.mapped.nt_ali.fasta.masked.mstatx	0.646625765575148
271	OG0007292.mapped.nt_ali.fasta.masked.mstatx	0.7858961556224928
272	OG0007296.mapped.nt_ali.fasta.masked.mstatx	0.3970353337383539
273	OG0007298.mapped.nt_ali.fasta.masked.mstatx	0.566504875362318
274	OG0007301.mapped.nt_ali.fasta.masked.mstatx	0.35423368855622267
275	OG0007304.mapped.nt_ali.fasta.masked.mstatx	0.6360073835978836
276	OG0007373.mapped.nt_ali.fasta.masked.mstatx	0.6314337590643269
277	OG0007376.mapped.nt_ali.fasta.masked.mstatx	0.5125167288998359
278	OG0007378.mapped.nt_ali.fasta.masked.mstatx	0.3551730711999986
279	OG0007381.mapped.nt_ali.fasta.masked.mstatx	0.5963335566150485
280	OG0007384.mapped.nt_ali.fasta.masked.mstatx	0.34166987424533335
281	OG0007385.mapped.nt_ali.fasta.masked.mstatx	0.535262079684418
282	OG0007388.mapped.nt_ali.fasta.masked.mstatx	0.43261119885496174
283	OG0007389.mapped.nt_ali.fasta.masked.mstatx	0.5046985718769038
284	OG0007392.mapped.nt_ali.fasta.masked.mstatx	0.7304153081182807
285	OG0007395.mapped.nt_ali.fasta.masked.mstatx	0.6867643839285715
286	OG0007408.mapped.nt_ali.fasta.masked.mstatx	0.6636105362318846
287	OG0007416.mapped.nt_ali.fasta.masked.mstatx	0.5827851443017135
288	OG0007418.mapped.nt_ali.fasta.masked.mstatx	0.5657868509202222
289	OG0007420.mapped.nt_ali.fasta.masked.mstatx	0.47219135188265293
290	OG0007423.mapped.nt_ali.fasta.masked.mstatx	0.6644334951231071
291	OG0007424.mapped.nt_ali.fasta.masked.mstatx	0.4551956224780018
292	OG0007428.mapped.nt_ali.fasta.masked.mstatx	0.3365526780426356
293	OG0007429.mapped.nt_ali.fasta.masked.mstatx	0.47658723009036164
294	OG0007431.mapped.nt_ali.fasta.masked.mstatx	0.6942498820656071
295	OG0007434.mapped.nt_ali.fasta.masked.mstatx	0.575631694012123
296	OG0007440.mapped.nt_ali.fasta.masked.mstatx	0.4058085270838619
297	OG0007443.mapped.nt_ali.fasta.masked.mstatx	0.487396908001208
298	OG0007444.mapped.nt_ali.fasta.masked.mstatx	0.45350929361730263
299	OG0007445.mapped.nt_ali.fasta.masked.mstatx	0.514700927699534
300	OG0007447.mapped.nt_ali.fasta.masked.mstatx	0.6003888471947201
301	OG0007448.mapped.nt_ali.fasta.masked.mstatx	0.35519685050590594
302	OG0007450.mapped.nt_ali.fasta.masked.mstatx	0.5100472229357778
303	OG0007451.mapped.nt_ali.fasta.masked.mstatx	0.5297671978611581
304	OG0007454.mapped.nt_ali.fasta.masked.mstatx	0.3610557359485088
305	OG0007455.mapped.nt_ali.fasta.masked.mstatx	0.5283113001165475
306	OG0007461.mapped.nt_ali.fasta.masked.mstatx	0.32352142324039695
307	OG0007463.mapped.nt_ali.fasta.masked.mstatx	0.5036097713268277
308	OG0007466.mapped.nt_ali.fasta.masked.mstatx	0.4830879282430268
309	OG0007467.mapped.nt_ali.fasta.masked.mstatx	0.5492011454821567
310	OG0007468.mapped.nt_ali.fasta.masked.mstatx	0.5088005806666632
311	OG0007469.mapped.nt_ali.fasta.masked.mstatx	0.5006439008810575
312	OG0007473.mapped.nt_ali.fasta.masked.mstatx	0.4002353920381651
313	OG0007474.mapped.nt_ali.fasta.masked.mstatx	0.5929093112551442
314	OG0007476.mapped.nt_ali.fasta.masked.mstatx	0.45654996467661196
315	OG0007477.mapped.nt_ali.fasta.masked.mstatx	0.4514641810101025
316	OG0007478.mapped.nt_ali.fasta.masked.mstatx	0.5022529396899194
317	OG0007480.mapped.nt_ali.fasta.masked.mstatx	0.6530083208799425
318	OG0007483.mapped.nt_ali.fasta.masked.mstatx	0.2873582158957657
319	OG0007484.mapped.nt_ali.fasta.masked.mstatx	0.4571745815740745
320	OG0007486.mapped.nt_ali.fasta.masked.mstatx	0.7214222919389999
321	OG0007491.mapped.nt_ali.fasta.masked.mstatx	0.6152782158914732
322	OG0007492.mapped.nt_ali.fasta.masked.mstatx	0.6678047795977019
323	OG0007495.mapped.nt_ali.fasta.masked.mstatx	0.2164161395886073
324	OG0007497.mapped.nt_ali.fasta.masked.mstatx	0.44224476576332344
325	OG0007500.mapped.nt_ali.fasta.masked.mstatx	0.39761180508464666
326	OG0007502.mapped.nt_ali.fasta.masked.mstatx	0.6291790332434863
327	OG0007503.mapped.nt_ali.fasta.masked.mstatx	0.5870178856957959
328	OG0007504.mapped.nt_ali.fasta.masked.mstatx	0.5322894522727268
329	OG0007505.mapped.nt_ali.fasta.masked.mstatx	0.4768420558851672
330	OG0007508.mapped.nt_ali.fasta.masked.mstatx	0.5063643560961967
331	OG0007509.mapped.nt_ali.fasta.masked.mstatx	0.3814873472647521
332	OG0007513.mapped.nt_ali.fasta.masked.mstatx	0.4916021073906486
333	OG0007515.mapped.nt_ali.fasta.masked.mstatx	0.40130982198581466
334	OG0007520.mapped.nt_ali.fasta.masked.mstatx	0.2982301222577965
335	OG0007522.mapped.nt_ali.fasta.masked.mstatx	0.4016706813455623
336	OG0007523.mapped.nt_ali.fasta.masked.mstatx	0.4394498062320603
337	OG0007525.mapped.nt_ali.fasta.masked.mstatx	0.5685698809037036
338	OG0007526.mapped.nt_ali.fasta.masked.mstatx	0.621780963368043
339	OG0007527.mapped.nt_ali.fasta.masked.mstatx	0.5093767859788353
340	OG0007529.mapped.nt_ali.fasta.masked.mstatx	0.46393333752556043
341	OG0007530.mapped.nt_ali.fasta.masked.mstatx	0.5295364235962702
342	OG0007531.mapped.nt_ali.fasta.masked.mstatx	0.5207955150911054
343	OG0007532.mapped.nt_ali.fasta.masked.mstatx	0.6307915582608691
344	OG0007539.mapped.nt_ali.fasta.masked.mstatx	0.4333559282882869
345	OG0007544.mapped.nt_ali.fasta.masked.mstatx	0.5967004975526048
346	OG0007545.mapped.nt_ali.fasta.masked.mstatx	0.6945794506024091
347	OG0007549.mapped.nt_ali.fasta.masked.mstatx	0.5469137306973506
348	OG0007557.mapped.nt_ali.fasta.masked.mstatx	0.5584455155691072
349	OG0007558.mapped.nt_ali.fasta.masked.mstatx	0.2888179007483011
350	OG0007567.mapped.nt_ali.fasta.masked.mstatx	0.621711408384461
351	OG0007572.mapped.nt_ali.fasta.masked.mstatx	0.5195244985380114
352	OG0007576.mapped.nt_ali.fasta.masked.mstatx	0.4276346267905062
353	OG0007578.mapped.nt_ali.fasta.masked.mstatx	0.6006083452054793
354	OG0007580.mapped.nt_ali.fasta.masked.mstatx	0.4084648264790062
355	OG0007581.mapped.nt_ali.fasta.masked.mstatx	0.5417067859459468
356	OG0007592.mapped.nt_ali.fasta.masked.mstatx	0.41417266245271384
357	OG0007594.mapped.nt_ali.fasta.masked.mstatx	0.37914299632046555
358	OG0007595.mapped.nt_ali.fasta.masked.mstatx	0.47236703851468004
