	file_names	max bp	3_A_albimanus	10_A_farauti	12_A_gambiae	9_A_epiroctus	21_C_quinquefasciatus	11_A_funestris	8_A_dirus	19_A_stephensi	18_A_sinensis	7_A_darlingi	13_A_maculatus	2_A_albimanus	6_A_culici	16_A_minimus	14_A_melas	5_A_chrystyi	20_D_melanogaster	4_A_atroparvus	15_A_merus	17_A_quadriannulatus	1_A_aegypti
10	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011300.faa	286	0.8321678321678322	0.6118881118881119	0.8076923076923077	0.8391608391608392	0.5244755244755245	0.5524475524475524	1.0	0.6503496503496503	0.0	0.5979020979020979	0.7937062937062938	0.8566433566433567	0.5734265734265734	0.9195804195804196	0.7097902097902098	0.5734265734265734	0.0	0.4230769230769231	0.5874125874125874	0.0	0.6188811188811189
11	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0008339.faa	169	0.22485207100591717	0.5562130177514792	0.5562130177514792	0.6863905325443787	0.5207100591715976	0.5562130177514792	0.5562130177514792	0.0	0.5502958579881657	0.5443786982248521	0.5562130177514792	0.5443786982248521	0.0	0.5443786982248521	0.7218934911242604	1.0	0.9467455621301775	0.0	0.5562130177514792	0.0	0.5384615384615384
12	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012317.faa	813	0.8277982779827798	0.9446494464944649	0.965559655596556	0.35793357933579334	0.5350553505535055	0.7355473554735548	1.0	0.7084870848708487	0.5202952029520295	0.7785977859778598	0.8007380073800738	0.8413284132841329	0.9274292742927429	0.7749077490774908	0.7293972939729397	0.8327183271832719	0.0	0.5227552275522755	0.968019680196802	0.0	0.6924969249692496
13	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011185.faa	611	0.7610474631751227	0.7757774140752864	0.7610474631751227	0.7757774140752864	0.5122749590834698	0.7610474631751227	0.7610474631751227	1.0	0.0	0.8461538461538461	0.7610474631751227	0.7757774140752864	0.7757774140752864	0.7610474631751227	0.7610474631751227	0.7610474631751227	0.0	0.5057283142389526	0.7610474631751227	0.0	0.3780687397708674
14	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0010465.faa	127	0.9921259842519685	0.9921259842519685	0.0	0.9921259842519685	0.9606299212598425	0.9921259842519685	0.9921259842519685	0.9921259842519685	1.0	0.984251968503937	0.9921259842519685	0.9763779527559056	0.9921259842519685	0.9921259842519685	0.9921259842519685	0.9921259842519685	0.3543307086614173	1.0	0.9921259842519685	0.0	0.952755905511811
15	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011088.faa	1105	0.9402714932126697	0.9447963800904977	0.783710407239819	0.4823529411764706	0.676923076923077	0.8787330316742081	0.8986425339366516	0.8850678733031674	0.9375565610859729	0.6932126696832579	0.8723981900452489	0.6081447963800904	0.8334841628959276	0.930316742081448	1.0	0.8787330316742081	0.0	0.0	0.9095022624434389	0.0	0.6235294117647059
16	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0006014.faa	332	0.9819277108433735	0.9156626506024096	0.0	0.9126506024096386	1.0	0.9126506024096386	0.927710843373494	0.0	0.9216867469879518	0.9909638554216867	0.9819277108433735	0.9216867469879518	0.0	0.9819277108433735	0.9819277108433735	0.9126506024096386	0.0	0.9156626506024096	0.9819277108433735	0.3644578313253012	1.0
17	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011282.faa	1112	0.6483812949640287	0.6393884892086331	0.6492805755395683	0.6429856115107914	0.6312949640287769	0.6438848920863309	0.6402877697841727	0.6465827338129496	0.6411870503597122	0.6366906474820144	0.6474820143884892	1.0	0.6438848920863309	0.6420863309352518	0.6474820143884892	0.6438848920863309	0.625	0.05575539568345324	0.6483812949640287	0.0	0.5827338129496403
18	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009985.faa	423	0.0	0.6997635933806147	0.7044917257683215	0.6879432624113475	0.6926713947990544	0.6808510638297872	0.6997635933806147	0.6997635933806147	0.7139479905437353	0.6950354609929078	0.6997635933806147	1.0	0.6950354609929078	0.6950354609929078	0.7044917257683215	0.7021276595744681	0.5933806146572104	0.6288416075650118	0.7044917257683215	0.0	0.6903073286052009
19	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011541.faa	425	0.7835294117647059	0.9105882352941177	0.7835294117647059	0.908235294117647	0.6094117647058823	0.611764705882353	0.6094117647058823	0.68	0.8635294117647059	0.6211764705882353	0.6729411764705883	0.8752941176470588	0.611764705882353	0.611764705882353	0.8870588235294118	0.6494117647058824	0.7270588235294118	0.3835294117647059	1.0	0.0	0.6070588235294118
20	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012396.faa	324	0.46296296296296297	0.6450617283950617	0.7654320987654321	0.6388888888888888	0.2222222222222222	0.5123456790123457	0.6049382716049383	0.7407407407407407	0.46296296296296297	0.9475308641975309	0.5092592592592593	0.5679012345679012	0.7932098765432098	1.0	0.0	0.8117283950617284	0.0	0.0	0.9783950617283951	0.0	0.3271604938271605
21	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0010071.faa	815	0.6380368098159509	0.6429447852760736	0.6380368098159509	0.0	0.5840490797546012	0.6417177914110429	0.43558282208588955	0.6539877300613497	0.6429447852760736	0.6503067484662577	0.652760736196319	0.6503067484662577	0.6392638036809816	0.6429447852760736	0.6380368098159509	1.0	0.6895705521472393	0.2184049079754601	0.5865030674846625	0.0	0.5840490797546012
22	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0003942.faa	758	0.6358839050131926	0.6345646437994723	0.6121372031662269	0.6134564643799473	0.0	0.6253298153034301	1.0	0.6292875989445911	0.0	0.7321899736147758	0.5949868073878628	0.658311345646438	0.6345646437994723	0.6345646437994723	0.6121372031662269	0.5949868073878628	0.0	0.11873350923482849	0.5949868073878628	0.0	0.5963060686015831
23	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0008774.faa	238	0.8151260504201681	0.8151260504201681	0.8151260504201681	0.8571428571428571	0.8235294117647058	0.8151260504201681	0.8151260504201681	0.8151260504201681	0.8151260504201681	0.8151260504201681	1.0	0.8151260504201681	0.8235294117647058	0.0	0.8151260504201681	0.8151260504201681	0.8109243697478992	0.0	0.8151260504201681	0.0	0.8151260504201681
24	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0008871.faa	799	0.4355444305381727	0.4518147684605757	0.43429286608260326	0.28035043804755944	0.0	0.2753441802252816	0.5406758448060075	0.26783479349186484	0.0	0.17897371714643304	0.6583229036295369	1.0	0.3404255319148936	0.42052565707133915	0.4831038798498123	0.3341677096370463	0.4918648310387985	0.0	0.7171464330413017	0.0	0.22528160200250313
25	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012984.faa	430	0.5093023255813953	0.313953488372093	0.313953488372093	0.3116279069767442	0.313953488372093	0.313953488372093	0.313953488372093	0.313953488372093	0.3116279069767442	0.313953488372093	0.313953488372093	0.313953488372093	0.313953488372093	0.0	0.4930232558139535	0.313953488372093	0.313953488372093	0.0	0.313953488372093	0.0	1.0
26	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0010136.faa	436	0.9013761467889908	1.0	0.9013761467889908	0.7752293577981652	0.30504587155963303	0.9518348623853211	0.0	0.8577981651376146	0.9954128440366973	0.8188073394495413	0.8715596330275229	0.9495412844036697	0.7752293577981652	0.8990825688073395	0.9013761467889908	0.8784403669724771	0.0	0.5321100917431193	0.8990825688073395	0.0	0.7775229357798165
27	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0007716.faa	673	0.0	0.8959881129271917	0.7043090638930164	0.5081723625557206	0.29569093610698366	0.4814264487369985	0.725111441307578	1.0	0.0	0.5096582466567607	0.9658246656760773	0.8855869242199108	0.5081723625557206	0.861812778603269	0.8142644873699851	0.7949479940564635	0.6181277860326895	0.0	0.7072808320950966	0.0	0.20802377414561665
28	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009318.faa	1300	0.41846153846153844	0.46384615384615385	0.5684615384615385	0.44384615384615383	0.48	0.7892307692307692	0.6807692307692308	0.4207692307692308	0.5853846153846154	0.686923076923077	0.4469230769230769	0.42538461538461536	0.44846153846153847	0.5953846153846154	0.4176923076923077	1.0	0.6661538461538462	0.0	0.41846153846153844	0.0	0.0
29	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012993.faa	244	0.9959016393442623	0.9959016393442623	0.9959016393442623	0.9959016393442623	0.9631147540983607	1.0	0.5737704918032787	0.9959016393442623	0.9959016393442623	0.0	0.9959016393442623	0.0	0.9959016393442623	0.9959016393442623	0.9959016393442623	0.9959016393442623	1.0	0.9959016393442623	0.9959016393442623	0.0	0.9959016393442623
30	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009156.faa	386	0.9766839378238342	0.9896373056994818	0.9766839378238342	0.9896373056994818	0.8937823834196891	0.9715025906735751	0.9792746113989638	0.9818652849740933	1.0	0.0	0.9689119170984456	0.9896373056994818	0.966321243523316	0.9766839378238342	0.9715025906735751	0.9715025906735751	0.8523316062176166	0.4067357512953368	0.9740932642487047	0.0	0.9119170984455959
31	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012011.faa	482	0.42323651452282157	0.41286307053941906	0.4211618257261411	0.4211618257261411	0.5145228215767634	0.38381742738589214	0.4024896265560166	0.4107883817427386	0.0	0.3257261410788382	0.3879668049792531	0.0	0.41286307053941906	0.3983402489626556	0.42323651452282157	0.4066390041493776	1.0	0.21784232365145229	0.42323651452282157	0.0	0.0
32	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011347.faa	139	0.5107913669064749	0.5107913669064749	0.5107913669064749	1.0	0.6330935251798561	0.5107913669064749	0.5107913669064749	0.7913669064748201	0.5107913669064749	0.5107913669064749	0.7769784172661871	0.5107913669064749	0.5107913669064749	0.5107913669064749	0.5107913669064749	0.5107913669064749	0.5107913669064749	0.5107913669064749	0.5107913669064749	0.0	0.5107913669064749
33	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0010321.faa	1418	0.5952045133991537	0.6741889985895627	0.6368124118476728	0.5324400564174894	0.0	0.6346967559943583	0.6354019746121298	0.6346967559943583	0.6748942172073342	1.0	0.6346967559943583	0.6354019746121298	0.5557122708039492	0.6382228490832158	0.5952045133991537	0.5796897038081805	0.8427362482369535	0.09590973201692525	0.6713681241184767	0.0	0.6403385049365303
34	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012914.faa	114	0.9912280701754386	1.0	0.9912280701754386	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9912280701754386	0.0	0.0	0.631578947368421	0.9912280701754386	0.0	0.543859649122807
35	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0007910.faa	360	0.6138888888888889	0.6194444444444445	1.0	0.6638888888888889	0.0	0.7194444444444444	0.8666666666666667	0.7416666666666667	0.0	0.7555555555555555	0.7527777777777778	0.8472222222222222	0.95	0.7555555555555555	0.8583333333333333	0.4	0.7611111111111111	0.4111111111111111	0.95	0.0	0.0
36	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0010127.faa	824	0.7378640776699029	0.9866504854368932	0.9211165048543689	0.7342233009708737	0.5837378640776699	0.9089805825242718	0.7766990291262136	0.7451456310679612	0.991504854368932	0.9138349514563107	0.7439320388349514	0.7451456310679612	0.8725728155339806	0.7427184466019418	0.6055825242718447	0.9611650485436893	1.0	0.9344660194174758	0.9781553398058253	0.0	0.0
37	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0010330.faa	286	0.9440559440559441	0.8986013986013986	0.9475524475524476	0.8881118881118881	0.958041958041958	0.8776223776223776	1.0	0.8811188811188811	0.916083916083916	0.9125874125874126	0.8881118881118881	0.9125874125874126	0.8776223776223776	0.8706293706293706	0.9440559440559441	0.7937062937062938	0.9475524475524476	0.0	0.9405594405594405	0.0	0.9615384615384616
38	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009406.faa	222	0.7072072072072072	0.22522522522522523	0.22522522522522523	0.22522522522522523	0.3063063063063063	0.6666666666666666	0.9324324324324325	0.0	0.0	0.45495495495495497	0.6981981981981982	0.45495495495495497	0.4864864864864865	1.0	0.22522522522522523	0.9819819819819819	0.7342342342342343	0.22522522522522523	0.45495495495495497	0.0	0.24324324324324326
39	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0008765.faa	317	0.0	0.7539432176656151	0.501577287066246	0.7634069400630915	1.0	0.7697160883280757	0.7539432176656151	0.0	0.7665615141955836	0.7570977917981072	0.7760252365930599	0.7570977917981072	0.7602523659305994	0.7697160883280757	0.7665615141955836	0.7634069400630915	0.7350157728706624	0.7665615141955836	0.8454258675078864	0.0	0.0
40	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012252.faa	278	0.49640287769784175	0.5467625899280576	0.49640287769784175	0.49280575539568344	0.6438848920863309	0.5143884892086331	0.539568345323741	0.5323741007194245	0.5359712230215827	0.5719424460431655	0.5179856115107914	0.0	0.5071942446043165	0.5107913669064749	0.49640287769784175	0.6798561151079137	0.6906474820143885	0.539568345323741	0.49640287769784175	0.0	1.0
41	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011532.faa	410	0.44146341463414634	0.9	0.4268292682926829	0.5097560975609756	0.5829268292682926	0.424390243902439	0.37317073170731707	0.6390243902439025	1.0	0.4609756097560976	0.5073170731707317	0.0	0.4658536585365854	0.7804878048780488	0.44390243902439025	0.9463414634146341	0.0	0.37317073170731707	0.424390243902439	0.0	0.1878048780487805
42	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012058.faa	2332	0.27358490566037735	0.5668953687821612	0.0	0.35120068610634647	0.24914236706689538	0.5467409948542024	0.0	0.266295025728988	0.4391080617495712	0.38893653516295024	0.26500857632933106	0.6380789022298456	0.37564322469982847	1.0	0.2727272727272727	0.9554030874785592	0.0	0.2469982847341338	0.27315608919382506	0.0	0.2439965694682676
43	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011588.faa	178	0.9943820224719101	0.9943820224719101	0.9943820224719101	0.9943820224719101	1.0	0.9943820224719101	0.9943820224719101	0.7865168539325843	0.9887640449438202	0.9943820224719101	0.9943820224719101	0.9943820224719101	0.0	0.9943820224719101	0.9943820224719101	0.9831460674157303	0.8370786516853933	0.3707865168539326	0.9943820224719101	0.0	0.0
44	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0007392.faa	438	0.4474885844748858	0.2853881278538813	0.0	0.2671232876712329	0.2671232876712329	0.273972602739726	0.6415525114155252	0.2831050228310502	0.0	0.3333333333333333	0.3127853881278539	0.3310502283105023	0.2831050228310502	1.0	0.2945205479452055	0.591324200913242	0.0	0.2831050228310502	0.3127853881278539	0.0	0.3013698630136986
45	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009647.faa	416	0.6899038461538461	0.7043269230769231	0.7115384615384616	0.7139423076923077	0.6730769230769231	0.7043269230769231	0.7115384615384616	0.7644230769230769	0.7403846153846154	0.0	0.7884615384615384	1.0	0.7139423076923077	0.7788461538461539	0.7115384615384616	0.6105769230769231	0.7163461538461539	0.5985576923076923	0.7115384615384616	0.0	0.6610576923076923
46	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009485.faa	1281	0.34192037470725994	0.49024199843871974	0.34192037470725994	0.34192037470725994	0.4106167056986729	0.34972677595628415	1.0	0.3669008587041374	0.36533957845433257	0.3911007025761124	0.34192037470725994	0.3911007025761124	0.4137392661982826	0.4215456674473068	0.34192037470725994	0.3411397345823575	0.42544886807181886	0.0	0.34192037470725994	0.0	0.0
47	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011041.faa	626	0.9648562300319489	0.7939297124600639	0.731629392971246	0.6805111821086262	0.6086261980830671	0.6661341853035144	0.9233226837060703	0.7268370607028753	0.6150159744408946	0.8035143769968051	0.6773162939297125	0.7715654952076677	0.8035143769968051	0.7763578274760383	0.731629392971246	0.8322683706070287	0.7779552715654952	0.5846645367412141	1.0	0.0	0.5862619808306709
48	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0012799.faa	374	0.33689839572192515	0.4732620320855615	0.4144385026737968	0.21122994652406418	0.28342245989304815	0.0	1.0	0.0	0.3770053475935829	0.8342245989304813	0.7914438502673797	0.4144385026737968	0.4893048128342246	0.3342245989304813	0.27807486631016043	0.27807486631016043	0.5187165775401069	0.28342245989304815	0.27807486631016043	0.0	0.27807486631016043
49	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009841.faa	342	0.9064327485380117	0.0	0.9502923976608187	0.9385964912280702	1.0	0.9327485380116959	0.9415204678362573	0.9327485380116959	0.9210526315789473	0.0	0.9327485380116959	0.9766081871345029	0.9415204678362573	0.9415204678362573	0.9502923976608187	0.9444444444444444	0.9590643274853801	0.6403508771929824	0.9532163742690059	0.0	0.0
50	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0011782.faa	735	0.998639455782313	0.998639455782313	0.9578231292517007	0.998639455782313	0.9918367346938776	0.998639455782313	0.998639455782313	0.998639455782313	1.0	0.998639455782313	0.998639455782313	0.998639455782313	0.998639455782313	0.998639455782313	0.998639455782313	0.998639455782313	0.9850340136054422	0.8285714285714286	0.998639455782313	0.0	0.5537414965986395
51	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0009003.faa	663	0.9622926093514329	0.9547511312217195	0.0	0.4917043740573152	0.9607843137254902	0.8250377073906485	0.975867269984917	0.9532428355957768	0.951734539969834	0.9532428355957768	0.5535444947209653	0.9064856711915535	0.9532428355957768	0.9532428355957768	1.0	0.9532428355957768	0.9909502262443439	0.0	0.9622926093514329	0.0	0.8310708898944194
52	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0007216.faa	528	0.5946969696969697	0.7935606060606061	0.5852272727272727	0.0	0.5662878787878788	0.5662878787878788	1.0	0.7424242424242424	0.0	0.5170454545454546	0.7537878787878788	0.6212121212121212	0.5681818181818182	0.6628787878787878	0.5928030303030303	0.5625	0.0	0.1875	0.5946969696969697	0.0	0.6003787878787878
53	/pickett_centaur/project/Moulton_JHT/trimming/Contamination_OG_manuscript/orthogarden/1_10_25_output/work/eb/06d5c5db69ee335c936921400010f0/OG0008542.faa	605	1.0	0.6892561983471074	0.771900826446281	0.7636363636363637	0.0	0.6909090909090909	0.6859504132231405	0.7636363636363637	0.0	0.8115702479338843	0.7603305785123967	0.7305785123966942	0.6710743801652893	0.8727272727272727	0.8545454545454545	0.8066115702479338	0.0	0.18016528925619835	0.8892561983471075	0.0	0.6991735537190082
